injected_signal,scenario,geometry,run_id,beta_hat,deltaBIC_dbu_vs_null,deltaBIC_dbu_vs_nuis,epsilon_phys,K_beta2_per_epsilon,beta_target,eps_eff,phys_scale,temporal_tau
1,MZI_signal,MZI,MZI_signal_05019,0.0011417624039727257,29.84821053959739,20.426343951144553,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05020,0.001041508620991284,22.066091093962374,27.38510795135988,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05021,0.0010976865838479737,28.727796758732545,22.611542599371376,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05022,0.0012542503809285593,29.198002037744445,21.422401473864113,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05023,0.0012292311424341822,27.481379558599958,16.925247688787536,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05024,0.00094329954384463,27.23316076548663,22.8749161241493,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05025,0.0011452285196294903,24.326791076123385,21.324223953539214,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05026,0.0010049674893832402,32.45485622999451,25.847258808049936,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05027,0.0012429126112488067,29.40614005708973,27.595887977891206,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05028,0.0010150037564519248,28.863767298934945,18.817542566392344,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05029,0.0011238564952613128,29.138974420982002,14.63845967190671,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05030,0.0011699575029127376,31.421400098430325,20.33307501044524,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05031,0.0010987445608541578,22.02503303569443,19.689338483070507,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05032,0.001218052859239009,23.3826140591934,22.02863895269516,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05033,0.0009545305534202779,29.35178088048616,23.68823531591877,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05034,0.0011368197701502505,29.871936014490796,26.280506620691895,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05035,0.0010269421590313559,23.766902008965758,20.238481836530397,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05036,0.0009588400229051657,28.31511876877727,21.581135058242506,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05037,0.0011156212754076745,21.535034109739815,21.96096287602328,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05038,0.001178973038667742,30.288917781778522,16.31339237278963,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05039,0.0010735629429897155,25.068900158190605,22.03858565622283,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05040,0.001041846446578471,34.9571856363575,22.257139548166236,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05041,0.0011017998505297442,27.82374556412282,23.423351847852572,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05042,0.0010559248404747958,31.094071250677047,20.82422355154929,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05043,0.0011928970961531495,29.985788386588805,21.542328151069704,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05044,0.0011469604065046293,29.97212019019616,24.48194545358448,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05045,0.0010819405306216165,27.03524892901869,22.40582854741966,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05046,0.001031554354234644,31.917314578115754,26.40756044330216,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05047,0.0011243467949808282,33.672630440665856,25.38059363832779,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05048,0.001051509098187565,31.343170001483035,18.151102316640575,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05049,0.0010905650169915444,23.27058257208443,21.67103228727709,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05050,0.0009508053394679373,32.3772162108242,20.81534760200862,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05051,0.001152482036565795,27.697917482539616,16.46738575772946,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05052,0.001032948242046705,25.87715336956519,21.955667506877877,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05053,0.0012042086041944163,34.69446702400583,21.30630352641674,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05054,0.0009662289426194786,25.023564937255795,23.438827506634162,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05055,0.0010652643859453948,21.698710213434026,20.48922222992692,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05056,0.001187319697756858,29.169023829739437,22.141874255681763,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05057,0.0010411466213303905,26.160169436267093,23.631881706635287,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05058,0.0010867818382570673,31.08406476362919,23.639941836520187,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05059,0.0010762647613116354,29.53683920351598,20.222402559793107,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05060,0.0010704286666197902,33.363801689641164,22.032130083037092,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05061,0.0010558986025516858,28.84193771749435,18.50328899416025,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05062,0.001093554856654958,34.78417606455248,19.5741569373416,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05063,0.0010975270557571394,27.90602303635547,21.852737815790466,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05064,0.0010687988353832788,30.857235535082605,18.705635976938154,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05065,0.0011337717356921602,28.276537851666937,16.711832080430174,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05066,0.001107222517942175,28.455679560240004,19.384738606725577,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05067,0.0010883731383963095,22.734940719594228,19.945888731413906,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05068,0.0010777481439423547,21.257530250728124,18.545844765613648,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05069,0.0009884421999028486,28.316689932201232,23.3240172554325,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05070,0.0009978192462089834,24.20427606759557,22.414336330123437,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05071,0.0010841245734162844,25.19904504838452,27.48616096782248,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05072,0.0010904208007725305,27.319339690583895,20.841728611413444,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05073,0.0011612943146798228,30.180177582531098,16.78706658984108,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05074,0.0010147537136569035,26.212855166044992,21.96414654667662,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05075,0.0011284815143519312,23.7193920521728,21.761777559674965,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05076,0.0012206479148300694,28.116241609191768,19.917113709376792,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05077,0.0009598732447808548,26.05239149824588,18.763755093921382,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05078,0.0010406474930831056,30.168734553110447,22.110877070946064,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05079,0.0010333047298908668,20.837268296714477,24.49598502069618,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05080,0.001044268193193092,28.431946842555725,19.264792963566453,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05081,0.001039413347408874,25.680338442153158,17.99824356918598,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05082,0.0009965158306778777,27.941170606916828,22.895717556046932,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05083,0.0010157747696663785,23.189203172021813,20.93068585934334,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05084,0.001141590773253814,24.24338972559069,22.038646380582477,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05085,0.0010177944653348711,32.514041963580134,20.480182628123014,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05086,0.0011314792355169535,32.06027398667749,26.624441924219987,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05087,0.0009582312729974295,22.407558722241383,25.49565838886228,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05088,0.0011606626412943623,25.5322901503217,12.289018920709392,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05089,0.0010815230165643658,21.93000896987824,19.516901568110608,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05090,0.0010901458203798201,29.262573230929462,26.743944147831353,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05091,0.0010425270027114586,24.09478962879703,24.751875937216546,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05092,0.0011069845923972095,26.547472266101767,22.09528148282024,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05093,0.001042071633474214,30.768144778735426,27.06381846850992,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05094,0.0010122023453694908,29.68356532595655,17.410730416094303,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05095,0.000982366302595972,30.25023020987837,21.788797443815557,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05096,0.0009792193935107664,28.035046143097084,24.63673904331788,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05097,0.0009501836346912208,34.98614598684568,23.71908415335291,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05098,0.0011255439427549582,27.99461898050659,27.241384696533654,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05099,0.0011572961385260872,26.529695992262983,24.272169031807806,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05100,0.0010115446732850927,26.879006712293396,26.399901208310673,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05101,0.001107888334638843,30.646094508582326,25.508875263714195,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05102,0.0011216978280540173,24.755286601589837,26.983843868294514,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05103,0.0011189404029263144,30.347188308117815,22.167627534656884,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05104,0.0011700566575106957,35.659825230225636,20.873970723307018,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05105,0.0011661585101496712,28.137490808489275,16.00567787583118,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05106,0.0009538691339258113,29.69716562657091,25.03106447334442,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05107,0.0011269290231349803,31.076394261884843,29.768817016280035,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05108,0.001119992292952759,26.940311006955714,21.620066337149286,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05109,0.0012151233509649446,22.923243952061505,25.71387866992491,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05110,0.001075959379221695,24.673682366430405,17.649552722203477,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05111,0.0012018495757337862,24.570551553863396,22.187085892809815,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05112,0.0009907745650088633,35.86343957111495,22.294519076893128,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05113,0.0009588272740175669,26.28473778684884,26.179405673428892,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05114,0.0009905956387134263,26.554274921868533,25.561456952294485,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05115,0.001103994736852889,23.122168411419366,22.670056672758378,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05116,0.0010614382635081353,28.209659531283325,24.839673248223864,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05117,0.0010952515569531281,27.628870180642068,21.57427044718927,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05118,0.001167137580181823,25.11861666918481,15.49627773255467,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05119,0.0010552018999089902,29.513055760450627,20.750914343444833,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05120,0.0010294077431679074,26.543009328765702,21.926332987224775,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05121,0.0009629609900545617,30.645532351095568,14.012993089653975,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05122,0.0011209915162662422,29.253199959603016,23.49107748730561,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05123,0.0009087912238524887,29.171319006339147,20.372497293512904,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05124,0.0012123027043355738,29.446883109200332,18.469813951229458,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05125,0.0009292441620895985,25.540915543420937,24.43468397407051,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05126,0.0011736410069976954,28.72559094756439,22.240093266513693,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05127,0.0010460250206662297,27.914578847584533,25.647171757849797,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05128,0.0010447719191367057,30.63520370048936,20.414744922886257,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05129,0.00116167620641192,30.314891884975115,24.91635836684879,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05130,0.0012363669164491254,17.672055440998594,24.261311485779395,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05131,0.0011148982716271331,29.78999129132451,22.721772414742016,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05132,0.0010951911215285892,29.34546605210317,24.71798452874781,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05133,0.0011456024992468057,27.900165658616388,21.43757053552674,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05134,0.0010763020208479535,26.348496027919982,27.340703951663365,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05135,0.0009653275844347158,30.999159513574917,24.231521167124466,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05136,0.001028974099426794,29.184202861650082,25.78887838699118,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05137,0.001046198662807604,33.24773939745503,25.35470576372446,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05138,0.001013545988149475,23.567756694199357,22.496296653604638,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05139,0.0009679465705234971,16.381192904653687,20.53176312426527,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05140,0.0012614803264867718,26.211374463365228,23.138509500683707,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05141,0.0011347445339313326,27.835296560878344,20.999130581337557,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05142,0.0011801968189640276,28.159665244807826,21.72584229847845,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05143,0.0011431264160618394,23.88174995237545,18.210663003584603,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05144,0.0009348835971726446,30.27204984028831,21.509012161388767,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05145,0.001145607824823687,28.203643403135896,17.887128455282998,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05146,0.0010439990225339425,31.587183521404715,21.213489949067387,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05147,0.0011765946921519744,26.18572176174301,24.158073470963927,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05148,0.0009213281683659836,27.094214576732924,20.83879417999249,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05149,0.0009544008301877416,32.44768270850552,20.07980224826983,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05150,0.001010673170834325,33.20519769912372,22.484348931087144,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05151,0.001141605586631874,21.1891774160021,19.604374536247075,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05152,0.0012539271069318552,31.416189343933915,18.779998490181942,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05153,0.001093914386627975,24.017398449922155,26.181506365148216,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05154,0.000879449375628913,29.101189402373866,22.780844419270604,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05155,0.0009789216878462916,26.907392513358253,23.126630117996704,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05156,0.0009217119427173074,22.881773279954807,21.534679352118133,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05157,0.0010029550080686812,26.147480543805987,21.939771404524777,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05158,0.000996301337253801,27.893693442148464,22.89399403974337,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05159,0.0011415253503712628,23.016688860768685,20.11478839230928,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05160,0.001125163850822549,22.071641964916875,22.318570115395943,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05161,0.0010769849566005006,17.652646022779848,20.51696285075909,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05162,0.0011030053641673235,27.152595167591972,20.577151437685508,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05163,0.0010879950123783072,31.95558127065323,23.612767073485095,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05164,0.0010095921645624098,22.164040478791755,23.55840117542626,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05165,0.000973324557687908,25.887863000187295,22.602834633193435,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05166,0.0011731312867625046,33.143254336294845,22.182056517037175,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05167,0.0010307707605919085,23.197433237404116,27.87589035892312,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05168,0.001049649305438901,30.71131462098448,22.590340550334588,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05169,0.0010319647904578066,25.848175938170332,17.850625006860437,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05170,0.0011710594315247531,27.51787742278264,26.288720084126016,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05171,0.0010359909601915965,26.807917985361993,18.600207912892937,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05172,0.001047796348520429,23.03952393040138,23.20798436753859,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05173,0.001083837389351039,33.89950385052646,17.626732554756263,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05174,0.001179103794985998,24.086224587364676,23.0326948142119,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05175,0.0009761012429254529,28.811094587817482,14.468211234703052,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05176,0.0010169225911072534,28.424396353831227,27.26633985538546,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05177,0.0008916335318124201,27.990888636524936,20.443766419505447,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05178,0.0009098549702683682,23.500686436096753,20.586668121388414,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05179,0.0011147220279262406,28.351593446763488,18.062548158601366,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05180,0.0009169056502008166,29.670595256932724,21.414197949064754,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05181,0.0012130965253359968,26.589775895358805,25.42969269008892,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05182,0.0011213208561266243,31.28642834211434,23.29723742561881,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
1,MZI_signal,MZI,MZI_signal_05183,0.0011136264083544134,18.832570619103087,21.289262195667742,9.31e-07,1154.21,0.00107456951,9.31e-07,9.31e-07,300
